tahun,bulan,benua,region,nama_negara,nilai_ekspor
2010,"Februari","Asia dan Timur Tengah","ASEAN","Laos",105
2010,"Februari","Asia dan Timur Tengah","ASEAN","Malaysia",557514
2010,"Februari","Asia dan Timur Tengah","ASEAN","Myanmar",29075
2010,"Februari","Asia dan Timur Tengah","ASEAN","Singapura",1167265
2010,"Februari","Asia dan Timur Tengah","ASEAN","Thailand",342680
2010,"Februari","Asia dan Timur Tengah","ASEAN","Vietnam",114398
2010,"Februari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",172223
2010,"Februari","Asia dan Timur Tengah","Asia Selatan","India",703967
2010,"Februari","Asia dan Timur Tengah","Timur Tengah","Irak",1504
2010,"Februari","Asia dan Timur Tengah","Asia Timur","Jepang",1679035
2010,"Februari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",974893
2010,"Februari","Asia dan Timur Tengah","Asia Selatan","Pakistan",30572
2010,"Februari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1163037
2010,"Februari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",107060
2010,"Februari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",280100
2010,"Februari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",357597
2010,"Februari","Australia dan Oceania","Australia","Australia",309283
2010,"Februari","Australia dan Oceania","New Zealand","New Zealand",22347
2010,"Februari","Afrika","Afrika Selatan","Afrika Selatan",33886
2010,"Februari","Afrika","Afrika Lainnya","Afrika lainnya",154816
2010,"Februari","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",105355
2010,"Maret","Amerika","Amerika Utara","Amerika Serikat",1188111
2010,"Maret","Amerika","Amerika Utara","Kanada",63523
2010,"Maret","Amerika","Amerika Tengah dan Selatan","Argentina",21092
2010,"Maret","Amerika","Amerika Tengah dan Selatan","Brasil",120280
2010,"Maret","Amerika","Amerika Tengah dan Selatan","Meksiko",42503
2010,"Maret","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",69997
2010,"Maret","Eropa","Uni Eropa","Belanda",277829
2010,"Maret","Eropa","Uni Eropa","Belgia",112135
2010,"Maret","Eropa","Uni Eropa","Inggris",134757
2010,"Maret","Eropa","Uni Eropa","Italia",215199
2010,"Maret","Eropa","Uni Eropa","Jerman",235444
2010,"Maret","Eropa","Uni Eropa","Perancis",91707
2010,"Maret","Eropa","Uni Eropa","Spanyol",196450
2010,"Maret","Eropa","Uni Eropa","Uni Eropa lainnya ",152332
2010,"Maret","Eropa","Rusia","Rusia",42553
2010,"Maret","Eropa","Turki","Turki",84743
2010,"Maret","Eropa","Eropa Lainnya","Eropa lainnya",83235
2010,"Maret","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5275
2010,"Maret","Asia dan Timur Tengah","ASEAN","Filipina",302984
2010,"Maret","Asia dan Timur Tengah","ASEAN","Kamboja",19062
2010,"Maret","Asia dan Timur Tengah","ASEAN","Laos",230
2010,"Maret","Asia dan Timur Tengah","ASEAN","Malaysia",727300
2010,"Maret","Asia dan Timur Tengah","ASEAN","Myanmar",31199
2010,"Maret","Asia dan Timur Tengah","ASEAN","Singapura",1224773
2010,"Maret","Asia dan Timur Tengah","ASEAN","Thailand",438858
2010,"Maret","Asia dan Timur Tengah","ASEAN","Vietnam",135680
2010,"Maret","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",197165
2010,"Maret","Asia dan Timur Tengah","Asia Selatan","India",663697
2010,"Maret","Asia dan Timur Tengah","Timur Tengah","Irak",546
2010,"Maret","Asia dan Timur Tengah","Asia Timur","Jepang",2350656
2010,"Maret","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1150746
2010,"Maret","Asia dan Timur Tengah","Asia Selatan","Pakistan",58966
2010,"Maret","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1196648
2010,"Maret","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",102060
2010,"Maret","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",432712
2010,"Maret","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",402716
2010,"Maret","Australia dan Oceania","Australia","Australia",315651
2010,"Maret","Australia dan Oceania","New Zealand","New Zealand",27564
2010,"Maret","Afrika","Afrika Selatan","Afrika Selatan",63607
2010,"Maret","Afrika","Afrika Lainnya","Afrika lainnya",183704
2010,"Maret","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",132895
2010,"April","Amerika","Amerika Utara","Amerika Serikat",1183112
2010,"April","Amerika","Amerika Utara","Kanada",58241
2010,"April","Amerika","Amerika Tengah dan Selatan","Argentina",19343
2010,"April","Amerika","Amerika Tengah dan Selatan","Brasil",117639
2010,"April","Amerika","Amerika Tengah dan Selatan","Meksiko",46285
2010,"April","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",79769
2010,"April","Eropa","Uni Eropa","Belanda",174656
2010,"April","Eropa","Uni Eropa","Belgia",92431
2010,"April","Eropa","Uni Eropa","Inggris",131061
2010,"April","Eropa","Uni Eropa","Italia",150195
2010,"April","Eropa","Uni Eropa","Jerman",194662
2010,"April","Eropa","Uni Eropa","Perancis",80502
2010,"April","Eropa","Uni Eropa","Spanyol",144440
2010,"April","Eropa","Uni Eropa","Uni Eropa lainnya ",145504
2010,"April","Eropa","Rusia","Rusia",42878
2010,"April","Eropa","Turki","Turki",91288
2010,"April","Eropa","Eropa Lainnya","Eropa lainnya",37943
2010,"April","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",4732
2010,"April","Asia dan Timur Tengah","ASEAN","Filipina",244914
2010,"April","Asia dan Timur Tengah","ASEAN","Kamboja",19677
2010,"April","Asia dan Timur Tengah","ASEAN","Laos",564
2010,"April","Asia dan Timur Tengah","ASEAN","Malaysia",765414
2010,"April","Asia dan Timur Tengah","ASEAN","Myanmar",12570
2010,"April","Asia dan Timur Tengah","ASEAN","Singapura",1304281
2010,"April","Asia dan Timur Tengah","ASEAN","Thailand",362125
2010,"April","Asia dan Timur Tengah","ASEAN","Vietnam",138921
2010,"April","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",225754
2010,"April","Asia dan Timur Tengah","Asia Selatan","India",632921
2010,"April","Asia dan Timur Tengah","Timur Tengah","Irak",340
2010,"April","Asia dan Timur Tengah","Asia Timur","Jepang",2040276
2010,"April","Asia dan Timur Tengah","Asia Timur","Korea Selatan",960772
2010,"April","Asia dan Timur Tengah","Asia Selatan","Pakistan",71378
2010,"April","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1069077
2010,"April","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",84355
2010,"April","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",383501
2010,"April","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",393753
2010,"April","Australia dan Oceania","Australia","Australia",238430
2010,"April","Australia dan Oceania","New Zealand","New Zealand",22764
2010,"April","Afrika","Afrika Selatan","Afrika Selatan",53942
2010,"April","Afrika","Afrika Lainnya","Afrika lainnya",139903
2010,"April","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",143735
2010,"Mei","Amerika","Amerika Utara","Amerika Serikat",1068238
2010,"Mei","Amerika","Amerika Utara","Kanada",58387
2010,"Mei","Amerika","Amerika Tengah dan Selatan","Argentina",27868
2010,"Mei","Amerika","Amerika Tengah dan Selatan","Brasil",122027
2010,"Mei","Amerika","Amerika Tengah dan Selatan","Meksiko",39960
2010,"Mei","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",79683
2010,"Mei","Eropa","Uni Eropa","Belanda",269110
2010,"Mei","Eropa","Uni Eropa","Belgia",93222
2010,"Mei","Eropa","Uni Eropa","Inggris",130815
2010,"Mei","Eropa","Uni Eropa","Italia",183931
2010,"Mei","Eropa","Uni Eropa","Jerman",281082
2010,"Mei","Eropa","Uni Eropa","Perancis",96800
2010,"Mei","Eropa","Uni Eropa","Spanyol",99056
2010,"Mei","Eropa","Uni Eropa","Uni Eropa lainnya ",145213
2010,"Mei","Eropa","Rusia","Rusia",40445
2010,"Mei","Eropa","Turki","Turki",80577
2010,"Mei","Eropa","Eropa Lainnya","Eropa lainnya",94070
2010,"Mei","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5220
2010,"Mei","Asia dan Timur Tengah","ASEAN","Filipina",300584
2010,"Mei","Asia dan Timur Tengah","ASEAN","Kamboja",21387
2010,"Mei","Asia dan Timur Tengah","ASEAN","Laos",549
2010,"Mei","Asia dan Timur Tengah","ASEAN","Malaysia",755534
2010,"Mei","Asia dan Timur Tengah","ASEAN","Myanmar",11565
2010,"Mei","Asia dan Timur Tengah","ASEAN","Singapura",1252425
2010,"Mei","Asia dan Timur Tengah","ASEAN","Thailand",339039
2010,"Mei","Asia dan Timur Tengah","ASEAN","Vietnam",132377
2010,"Mei","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",277564
2010,"Mei","Asia dan Timur Tengah","Asia Selatan","India",691248
2010,"Mei","Asia dan Timur Tengah","Timur Tengah","Irak",12114
2010,"Mei","Asia dan Timur Tengah","Asia Timur","Jepang",2057168
2010,"Mei","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1049162
2010,"Mei","Asia dan Timur Tengah","Asia Selatan","Pakistan",64193
2010,"Mei","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1056859
2010,"Mei","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",94138
2010,"Mei","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",362676
2010,"Mei","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",427237
2010,"Mei","Australia dan Oceania","Australia","Australia",333639
2010,"Mei","Australia dan Oceania","New Zealand","New Zealand",22776
2010,"Mei","Afrika","Afrika Selatan","Afrika Selatan",60686
2010,"Mei","Afrika","Afrika Lainnya","Afrika lainnya",142971
2010,"Mei","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",135810
2010,"Juni","Amerika","Amerika Utara","Amerika Serikat",1148271
2010,"Juni","Amerika","Amerika Utara","Kanada",60379
2010,"Juni","Amerika","Amerika Tengah dan Selatan","Argentina",30016
2010,"Juni","Amerika","Amerika Tengah dan Selatan","Brasil",119134
2010,"Juni","Amerika","Amerika Tengah dan Selatan","Meksiko",48805
2010,"Juni","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",76583
2010,"Juni","Eropa","Uni Eropa","Belanda",250341
2010,"Juni","Eropa","Uni Eropa","Belgia",110830
2010,"Juni","Eropa","Uni Eropa","Inggris",138533
2010,"Juni","Eropa","Uni Eropa","Italia",177519
2010,"Juni","Eropa","Uni Eropa","Jerman",230610
2010,"Juni","Eropa","Uni Eropa","Perancis",93149
2010,"Juni","Eropa","Uni Eropa","Spanyol",83000
2010,"Juni","Eropa","Uni Eropa","Uni Eropa lainnya ",152028
2010,"Juni","Eropa","Rusia","Rusia",29272
2010,"Juni","Eropa","Turki","Turki",93880
2010,"Juni","Eropa","Eropa Lainnya","Eropa lainnya",69293
2010,"Juni","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",9302
2010,"Juni","Asia dan Timur Tengah","ASEAN","Filipina",311476
2010,"Juni","Asia dan Timur Tengah","ASEAN","Kamboja",25194
2010,"Juni","Asia dan Timur Tengah","ASEAN","Laos",753
2010,"Juni","Asia dan Timur Tengah","ASEAN","Malaysia",766819
2010,"Juni","Asia dan Timur Tengah","ASEAN","Myanmar",12416
2010,"Juni","Asia dan Timur Tengah","ASEAN","Singapura",1152621
2010,"Juni","Asia dan Timur Tengah","ASEAN","Thailand",506689
2010,"Juni","Asia dan Timur Tengah","ASEAN","Vietnam",138542
2010,"Juni","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",230613
2010,"Juni","Asia dan Timur Tengah","Asia Selatan","India",801956
2010,"Juni","Asia dan Timur Tengah","Timur Tengah","Irak",1217
2010,"Juni","Asia dan Timur Tengah","Asia Timur","Jepang",2083583
2010,"Juni","Asia dan Timur Tengah","Asia Timur","Korea Selatan",933800
2010,"Juni","Asia dan Timur Tengah","Asia Selatan","Pakistan",47732
2010,"Juni","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1123232
2010,"Juni","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",84478
2010,"Juni","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",347559
2010,"Juni","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",448728
2010,"Juni","Australia dan Oceania","Australia","Australia",431275
2010,"Juni","Australia dan Oceania","New Zealand","New Zealand",24751
2010,"Juni","Afrika","Afrika Selatan","Afrika Selatan",49738
2010,"Juni","Afrika","Afrika Lainnya","Afrika lainnya",148215
2010,"Juni","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",145102
2010,"Juli","Amerika","Amerika Utara","Amerika Serikat",1316860
2010,"Juli","Amerika","Amerika Utara","Kanada",67372
2010,"Juli","Amerika","Amerika Tengah dan Selatan","Argentina",25774
2010,"Juli","Amerika","Amerika Tengah dan Selatan","Brasil",135063
2010,"Juli","Amerika","Amerika Tengah dan Selatan","Meksiko",56066
2010,"Juli","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",78901
2010,"Juli","Eropa","Uni Eropa","Belanda",408524
2010,"Juli","Eropa","Uni Eropa","Belgia",104619
2010,"Juli","Eropa","Uni Eropa","Inggris",152526
2010,"Juli","Eropa","Uni Eropa","Italia",194211
2010,"Juli","Eropa","Uni Eropa","Jerman",246292
2010,"Juli","Eropa","Uni Eropa","Perancis",86866
2010,"Juli","Eropa","Uni Eropa","Spanyol",190948
2010,"Juli","Eropa","Uni Eropa","Uni Eropa lainnya ",145641
2010,"Juli","Eropa","Rusia","Rusia",44536
2010,"Juli","Eropa","Turki","Turki",96999
2010,"Juli","Eropa","Eropa Lainnya","Eropa lainnya",29323
2010,"Juli","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",7185
2010,"Juli","Asia dan Timur Tengah","ASEAN","Filipina",249216
2010,"Juli","Asia dan Timur Tengah","ASEAN","Kamboja",22122
2010,"Juli","Asia dan Timur Tengah","ASEAN","Laos",1046
2010,"Juli","Asia dan Timur Tengah","ASEAN","Malaysia",764857
2010,"Juli","Asia dan Timur Tengah","ASEAN","Myanmar",17204
2010,"Juli","Asia dan Timur Tengah","ASEAN","Singapura",1015473
2010,"Juli","Asia dan Timur Tengah","ASEAN","Thailand",418294
2010,"Juli","Asia dan Timur Tengah","ASEAN","Vietnam",138544
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",199574
2010,"Juli","Asia dan Timur Tengah","Asia Selatan","India",731233
2010,"Juli","Asia dan Timur Tengah","Timur Tengah","Irak",5157
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Jepang",2150246
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1045193
2010,"Juli","Asia dan Timur Tengah","Asia Selatan","Pakistan",66395
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1102002
2010,"Juli","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",84238
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",347487
2010,"Juli","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",425811
2010,"Juli","Australia dan Oceania","Australia","Australia",372307
2010,"Juli","Australia dan Oceania","New Zealand","New Zealand",77429
2010,"Juli","Afrika","Afrika Selatan","Afrika Selatan",73642
2010,"Juli","Afrika","Afrika Lainnya","Afrika lainnya",139060
2010,"Juli","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",142573
2010,"Agustus","Amerika","Amerika Utara","Amerika Serikat",1259905
2010,"Agustus","Amerika","Amerika Utara","Kanada",62242
2010,"Agustus","Amerika","Amerika Tengah dan Selatan","Argentina",27983
2010,"Agustus","Amerika","Amerika Tengah dan Selatan","Brasil",155073
2010,"Agustus","Amerika","Amerika Tengah dan Selatan","Meksiko",44260
2010,"Agustus","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",98442
2010,"Agustus","Eropa","Uni Eropa","Belanda",373671
2010,"Agustus","Eropa","Uni Eropa","Belgia",106808
2010,"Agustus","Eropa","Uni Eropa","Inggris",160366
2010,"Agustus","Eropa","Uni Eropa","Italia",269923
2010,"Agustus","Eropa","Uni Eropa","Jerman",270993
2010,"Agustus","Eropa","Uni Eropa","Perancis",84490
2010,"Agustus","Eropa","Uni Eropa","Spanyol",204284
2010,"Agustus","Eropa","Uni Eropa","Uni Eropa lainnya ",150947
2010,"Agustus","Eropa","Rusia","Rusia",53797
2010,"Agustus","Eropa","Turki","Turki",104483
2010,"Agustus","Eropa","Eropa Lainnya","Eropa lainnya",111298
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",4202
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Filipina",254156
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Kamboja",17173
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Laos",461
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Malaysia",870055
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Myanmar",31287
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Singapura",1069953
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Thailand",380374
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Vietnam",201959
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",210137
2010,"Agustus","Asia dan Timur Tengah","Asia Selatan","India",1118344
2010,"Agustus","Asia dan Timur Tengah","Timur Tengah","Irak",1888
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Jepang",2231196
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1102395
2010,"Agustus","Asia dan Timur Tengah","Asia Selatan","Pakistan",59889
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1271510
2010,"Agustus","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",101051
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",426962
2010,"Agustus","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",512960
2010,"Agustus","Australia dan Oceania","Australia","Australia",343317
2010,"Agustus","Australia dan Oceania","New Zealand","New Zealand",55786
2010,"Agustus","Afrika","Afrika Selatan","Afrika Selatan",59898
2010,"Agustus","Afrika","Afrika Lainnya","Afrika lainnya",180849
2010,"Agustus","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",126025
2010,"September","Amerika","Amerika Utara","Amerika Serikat",1104992
2010,"September","Amerika","Amerika Utara","Kanada",51644
2010,"September","Amerika","Amerika Tengah dan Selatan","Argentina",22110
2010,"September","Amerika","Amerika Tengah dan Selatan","Brasil",107748
2010,"September","Amerika","Amerika Tengah dan Selatan","Meksiko",33008
2010,"September","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",79626
2010,"September","Eropa","Uni Eropa","Belanda",270242
2010,"September","Eropa","Uni Eropa","Belgia",75668
2010,"September","Eropa","Uni Eropa","Inggris",113729
2010,"September","Eropa","Uni Eropa","Italia",189136
2010,"September","Eropa","Uni Eropa","Jerman",262696
2010,"September","Eropa","Uni Eropa","Perancis",73053
2010,"September","Eropa","Uni Eropa","Spanyol",206679
2010,"September","Eropa","Uni Eropa","Uni Eropa lainnya ",123429
2010,"September","Eropa","Rusia","Rusia",42908
2010,"September","Eropa","Turki","Turki",64116
2010,"September","Eropa","Eropa Lainnya","Eropa lainnya",87231
2010,"September","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",2871
2010,"September","Asia dan Timur Tengah","ASEAN","Filipina",237859
2010,"September","Asia dan Timur Tengah","ASEAN","Kamboja",14641
